train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.747581016630113,-0.8270235123255194,19.047277777777783,32.54466666666661,0.0752352850105416,0.963977127554111,1.9922461840908776,6.0957654032821935,5,4,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.8873406650134319,0.017883092640182396,10.618111111111114,18.458592592592545,0.02029705411723413,0.6951831364490509,1.3440823685995622,8.743358517133005,5,4,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.8298664120562513,0.06242492112106054,14.785074074074087,27.649851851851878,0.05751728063638984,0.6023082703189078,2.0600628429342054,16.64147319331726,5,4,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.7472741663055285,-0.9146177504237368,18.969166666666684,33.30822222222215,0.0746050094218376,0.9191409919530191,1.9144437882890386,5.08568396895631,5,5,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.9024755900149756,-0.010593661291313486,9.8273888888889,19.13199999999995,0.016452595032011637,0.7083105935181068,0.7508218501197478,8.267230213766098,5,5,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.8369319766844544,-0.035364334070120594,14.203777777777796,28.606222222222232,0.06493637613958494,0.5453033985102207,1.8996028451062705,15.608637156284468,5,5,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.7472741663055285,-0.9146177504237368,18.969166666666684,33.30822222222215,0.0746050094218376,0.9191409919530191,1.9144437882890386,5.08568396895631,5,6,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.9024755900149756,-0.010593661291313486,9.8273888888889,19.13199999999995,0.016452595032011637,0.7083105935181068,0.7508218501197478,8.267230213766098,5,6,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.8373486462686098,-0.035364334070120594,14.193500000000027,28.606222222222232,0.06436442259961536,0.5453033985102207,1.8961535333991988,15.608637156284468,5,6,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.7472741663055285,-0.9146177504237368,18.969166666666684,33.30822222222215,0.0746050094218376,0.9191409919530191,1.9144437882890386,5.08568396895631,5,7,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.9024755900149756,-0.010593661291313486,9.8273888888889,19.13199999999995,0.016452595032011637,0.7083105935181068,0.7508218501197478,8.267230213766098,5,7,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.8373486462686098,-0.035364334070120594,14.193500000000027,28.606222222222232,0.06436442259961536,0.5453033985102207,1.8961535333991988,15.608637156284468,5,7,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.808381152669635,0.23414781732619713,17.228268055555578,23.315044444444425,0.04521114370594216,0.04387643161719211,0.7448587690543323,5.621643980030161,10,4,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
0.8815763707571463,0.17353997216113012,13.766509259259292,19.004000000000044,0.019096932713627727,0.6406769934633667,1.3065917350025738,7.900189992375967,10,4,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,n_estimators,max_depth,random_state
