train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8096930894567675,0.658418107609973,20.48638313846101,16.258268893226045,0.004781818186171618,0.027489131146086244,0.47958373651558883,4.036507965932059,0.01,100,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8096930894567675,0.6559184608218357,20.48638313846101,16.392251878176985,0.004781818186171618,0.025107062360932977,0.47958373651558883,3.9068826970466177,0.01,100,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8096930894567675,0.6565993267283177,20.48638313846101,16.358426938456372,0.004781818186171618,0.02572963997727167,0.47958373651558883,3.939149988311907,0.01,100,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.822052866523492,0.687956662410148,19.828317660743128,15.686964336111918,0.004801140222800229,0.020163180669737966,0.44156492673122977,3.6764941269479605,0.01,105,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.822052866523492,0.6852461769424819,19.828317660743128,15.804335739437443,0.004801140222800229,0.01761860282222985,0.44156492673122977,3.5697053575698208,0.01,105,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.822052866523492,0.6856690384960764,19.828317660743128,15.787122381342238,0.004801140222800229,0.017985522521529077,0.44156492673122977,3.5850848544109946,0.01,105,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8332652597518502,0.7134850803198218,19.20143876264738,15.142800117720158,0.004809489551524352,0.012826048978679873,0.4054168600173566,3.345296364126434,0.01,110,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8332652597518502,0.710252102549875,19.20143876264738,15.260171521045686,0.004809489551524352,0.010353255516491541,0.4054168600173566,3.246995518098888,0.01,110,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8332652597518502,0.7107515913469573,19.20143876264738,15.242958162950481,0.004809489551524352,0.010644936291892811,0.4054168600173566,3.261068799749152,0.01,110,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8434391289778981,0.735504446827742,18.601328397361815,14.617553686916215,0.00480940663278509,0.006959087470501591,0.3690288618260831,3.0513609825474943,0.01,115,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8434391289778981,0.7308535142051538,18.601328397361815,14.766047644199125,0.00480940663278509,0.007299197983619215,0.3690288618260831,2.9388476441438462,0.01,115,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8434391289778981,0.7324237046676059,18.601328397361815,14.718176240174202,0.00480940663278509,0.006478147509751047,0.3690288618260831,2.973965094454636,0.01,115,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.852670236200138,0.7541023121421176,18.03045877454693,14.123434087745622,0.00480105948544922,0.005246671994604561,0.33339177577635587,2.761232138769975,0.01,120,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.852670236200138,0.7483635640792103,18.03045877454693,14.286801029521499,0.00480105948544922,0.012399772054350474,0.33339177577635587,2.653895199586196,0.01,120,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.852670236200138,0.7506395580135704,18.03045877454693,14.224642695935865,0.00480105948544922,0.009377113060284518,0.33339177577635587,2.692903810052179,0.01,120,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.861048082500636,0.7702998379654898,17.488474169503316,13.651930052628408,0.004786401960136239,0.011187007890661271,0.3024857183307092,2.5206344917973995,0.01,125,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.861048082500636,0.7639356152746477,17.488474169503316,13.815296994404283,0.004786401960136239,0.020162099900761708,0.3024857183307092,2.433768001671339,0.01,125,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.861048082500636,0.7669947652391604,17.488474169503316,13.739276067352826,0.004786401960136239,0.015844380171557797,0.3024857183307092,2.471884885744018,0.01,125,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8686538282077185,0.7845157416631615,16.974110360720232,13.213036508243968,0.004761762395401217,0.018204143056243766,0.2703376571485202,2.3533436831094745,0.01,130,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8686538282077185,0.7770293483543051,16.974110360720232,13.38958663847167,0.004761762395401217,0.028782467914933642,0.2703376571485202,2.283740867722872,0.01,130,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8686538282077185,0.7803652910319595,16.974110360720232,13.31356571142021,0.004761762395401217,0.02406777681554548,0.2703376571485202,2.310662845816833,0.01,130,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8755720347901742,0.7952790889002775,16.47841922258858,12.8768416943664,0.004713151414618713,0.02656156774727253,0.24240775264070863,2.263107116531955,0.01,135,666
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8755720347901742,0.7883934503867221,16.47841922258858,13.028188479789302,0.004713151414618713,0.036276802303228134,0.24240775264070863,2.223928788604624,0.01,135,789
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8755720347901742,0.7913463446126237,16.47841922258858,12.965083304411765,0.004713151414618713,0.03210876915089516,0.24240775264070863,2.237860833917604,0.01,135,123
train_r2,test_r2,train_mae,test_mae,train_r2_std,test_r2_std,train_mae_std,test_mae_std,learning_rate,n_estimators,random_state
0.8818684371711084,0.8046795364645319,16.008490686315007,12.519575866899773,0.004638658054316924,0.034341229388054555,0.21271447051383527,2.1704673647615245,0.01,140,666
